gene_id,entrez_id,chromosome_id,probe_id
27084,27339,4
1007014,None,None
8460,8526,10
1259,1268,24
1278,1287,31
36407,57129,18
3657,3682,10
1008165,None,None
6705,6745,24
1007599,None,None
5836,5868,18
6059,6091,18
5978,6010,18
34487,55198,5
2507,2523,12
1005140,None,None
4798,4829,24
1007700,None,None
36881,57608,2
9495,9639,27
40716,64083,23
8825,8904,14
58725,84524,13
29840,30849,18
1005321,None,None
1011892,None,None
34795,55506,2
3748,3773,10
1008782,None,None
78946,123263,8
10434,10581,4
1004762,None,None
60237,92949,28
30130,50640,25
28827,29091,7
641,644,25
1000860,100128327,24
57310,81628,25
1006247,None,None
181517,727764,21
83459,197135,8
169107,645996,31
94672,285761,24
59967,90784,13
34628,55339,13
5395,5427,7
79255,128077,1
22657,22901,10
40618,63982,4
37319,58505,21
1005967,None,None
55915,80114,2
36470,57194,8
761,765,1
83548,200232,14
9326,9466,12
1009567,None,None
170448,731852,12
5745,5777,5
82002,170690,23
10151,10297,12
10458,10605,23
9399,9540,13
1604,1616,24
81639,164592,17
35053,55764,18
3338,3358,31
165431,645784,13
1004415,None,None
8124,8175,12
6503,6539,5
28798,29062,25
25922,26173,25
81505,161394,7
35581,56301,12
182374,728431,1
3607,3632,2
6868,6908,24
9367,9508,21
181179,728724,27
81355,158219,28
1010070,None,None
9371,9512,25
10337,10484,7
26768,27023,8
6582,6622,21
79395,129868,13
7930,7976,27
1006866,None,None
7396,7439,4
55602,79799,21
85718,221184,9
22987,23232,2
1002935,100289230,23
1009470,None,None
124076,390992,1
1777,1789,14
31097,51617,23
109399,338382,1
1006689,None,None
35103,55814,23
3439,3459,24
10781,10939,11
123106,388695,1
93805,282966,2
1007095,None,None
1003708,100131827,18
1004891,None,None
34471,55182,1
1007246,None,None
56591,80820,25
36808,57535,1
8691,8764,1
2,1,12
124458,392188,27
5172,5204,5
33874,54583,1
81564,162989,12
10894,11052,5
33800,54509,5
36746,57473,14
6333,6368,10
76675,113622,6
8376,8436,13
1006298,None,None
6171,6204,24
90109,253461,18
1006645,None,None
5376,5408,2
81515,161502,8
9926,10071,25
4625,4651,23
171553,728411,23
23896,24145,4
79765,138883,28
2975,2992,18
125,128,21
57938,83696,27
37988,60528,10
68,71,10
26852,27107,18
80200,140885,14
10376,10523,12
1010150,None,None
94737,285958,25
1008981,None,None
9277,9413,28
7089,7132,5
9635,9779,18
2113,2128,25
54936,79097,4
2332,2348,4
310,313,25
1011327,None,None
1007805,None,None
57837,83595,27
22631,22875,24
59939,90580,12
1010644,None,None
1011207,None,None
1010486,None,None
2730,2747,31
3732,3757,25
1005636,None,None
55661,79858,18
32933,53615,12
1010223,None,None
1007818,None,None
2288,2304,28
1006401,None,None
58154,83937,2
6266,6300,17
711,715,5
55499,79696,7
1881,1893,1
119649,377711,27
1895,1908,14
10708,10866,24
4787,4818,12
1009180,None,None
7322,7365,21
79322,128710,14
1004771,None,None
1962,1977,21
79599,134359,23
2522,2538,10
1006504,None,None
2230,2245,31
59787,89853,28
93950,283420,5
3850,3875,5
78714,118611,2
9709,9853,28
25847,26098,2
35038,55749,2
30833,51352,4
1359,1368,5
79047,124989,10
2611,2627,11
5363,5395,25
60298,93624,21
212,215,31
23122,23367,23
1010587,None,None
1011336,None,None
5555,5587,7
79342,128859,14
1008806,None,None
1009608,None,None
1011706,None,None
8996,9119,5
81318,157777,27
78707,118461,2
1003335,100288860,12
1011815,None,None
34231,54942,28
26878,27133,7
5668,5700,7
1800,1812,23
4100,4125,12
1007236,None,None
22673,22917,4
56474,80700,12
22745,22990,7
1004714,None,None
2921,2938,24
34810,55521,23
109897,340706,2
1004981,None,None
8946,9068,1
8038,8089,5
85766,221496,24
8455,8521,24
124918,399753,2
1003374,100287615,7
1005190,None,None
94182,284111,10
2541,2557,21
34162,54873,1
9086,9210,31
60248,93081,6
6214,6247,31
58823,84624,24
5300,5332,14
34635,55346,4
1004369,None,None
36131,56852,18
34517,55228,12
170529,729305,4
9842,9986,4
31289,51809,21
23423,23670,28
109652,339287,10
1053,1060,21
60076,91653,18
1008040,None,None
79229,127602,1
3013,3030,13
40615,63979,25
30677,51195,10
1007598,None,None
1012108,None,None
1006967,100133131,21
26035,26287,2
9682,9826,1
546,549,28
1005839,None,None
28840,29104,15
126720,404636,2
89637,246122,33
153,156,4
1009922,None,None
25751,26002,24
55928,80127,7
109545,338620,2
36217,56938,5
23375,23621,4
378,381,25
4633,4659,5
59739,89801,31
37953,60493,14
7214,7257,1
1121,1129,25
31258,51778,21
1008707,None,None
109942,341405,5
1010184,None,None
80851,150135,15
7428,7471,5
37286,58472,8
29835,30844,8
3867,3892,5
30658,51176,21
90338,256281,7
81440,158983,31
80345,144124,4
1004223,None,None
1004994,None,None
59132,84942,8
22667,22911,1
1009216,None,None
41764,65263,27
25841,26092,1
28307,28571,25
10275,10422,28
1010969,None,None
10707,10865,13
9774,9918,5
1004629,None,None
35389,56104,23
109690,339501,1
3338,3358,31
1009414,None,None
78473,117178,1
140,143,6
1006078,None,None
1010123,None,None
2881,2898,24
9056,9180,23
125,128,21
8652,8723,18
123939,390594,8
56068,80267,1
9523,9667,12
94270,284359,12
35138,55850,12
36486,57210,27
9289,9425,24
122647,387646,2
1941,1954,12
93964,283459,5
77730,116068,23
8743,8820,18
8877,8985,25
36403,57125,10
25637,25888,12
2904,2921,21
34600,55311,12
55455,79652,9
41349,64776,4
1000503,100132214,25
2248,2263,2
1008508,None,None
8220,8273,31
23120,23365,4
1006656,None,None
1008958,None,None
25589,25840,5
1005791,None,None
2713,2730,1
34545,55256,13
6507,6543,12
3683,3708,18
158913,646670,8
55495,79692,24
79471,131408,18
30552,51070,12
1098,1106,8
80323,143662,4
1008802,None,None
6779,6819,13
33766,54475,10
123682,390036,4
55249,79444,14
22747,22992,4
2151,2166,1
60064,91582,17
4737,4763,10
109576,338785,5
8764,8841,23
81453,159195,2
82628,171482,31
59601,85445,9
1008071,None,None
1000488,100129637,9
1008280,None,None
9114,9240,7
83405,196374,5
158887,653051,10
81613,163786,1
122704,387775,4
78747,119504,2
1802,1814,18
31153,51673,9
22989,23234,2
7215,7258,33
1006938,None,None
79462,131096,18
25795,26046,15
34115,54826,23
9015,9138,12
6549,6586,23
81598,163479,1
78573,117286,12
58619,84418,23
30990,51510,28
1011100,None,None
3594,3619,4
3797,3822,5
58896,84698,5
8077,8128,8
81701,167555,23
79719,137964,27
1008541,None,None
304,307,13
79779,139067,31
3249,3269,18
1462,1473,14
58817,84618,1
8271,8329,24
80344,144110,4
3338,3358,31
2880,2897,15
37340,58526,31
1007659,None,None
3337,3357,13
3158,3178,5
6949,6991,24
658,662,23
11153,11317,14
9541,9685,23
79474,131540,18
83769,204851,1
94617,285596,23
90059,252953,33
1475,1486,1
1005035,None,None
57598,81926,12
10620,10778,11
3175,3195,2
79605,134492,23
5256,5288,5
1011794,None,None
8818,8897,17
9227,9362,7
23384,23630,31
34456,55167,18
123571,389762,28
7029,7072,13
1713,1725,12
205,208,12
36951,57678,2
34888,55599,1
7251,7294,21
34515,55226,4
7492,7535,13
23124,23369,13
1007423,None,None
2955,2972,7
34616,55327,4
10712,10870,12
57287,81605,28
37301,58487,4
4264,4289,25
94230,284257,11
631,634,12
9793,9937,2
1004371,None,None
7367,7410,28
156,159,1
1005532,None,None
33893,54602,6
25651,25902,24
38105,60674,1
59994,90993,4
1012168,None,None
3791,3816,12
122646,387644,2
2701,2717,31
122956,388403,10
57533,81853,24
158822,643763,27
5598,5630,5
55304,79501,1
1009871,None,None
90199,254552,4
11009,11168,28
36170,56891,12
1002279,100131735,28
1923,1936,27
55467,79664,8
80448,145581,7
1008867,None,None
81293,157556,27
36753,57480,24
23431,23678,27
133834,440672,1
26893,27148,13
110085,343702,14
58092,83858,1
2868,2885,10
1008940,None,None
1008125,None,None
125306,400830,14
78288,116983,1
1005708,None,None
158633,647215,1
3795,3820,5
10061,10207,1
1005655,None,None
25785,26036,24
1010146,None,None
1007350,None,None
7184,7227,27
1004411,None,None
85530,219484,4
8524,8590,4
34922,55633,24
29722,29989,28
961,966,4
1004087,None,None
165058,643836,23
25690,25941,11
1008135,None,None
34238,54949,4
30766,51285,8
1001719,100287347,13
135158,442186,24
30909,51428,23
853,857,25
80176,140856,14
57475,81794,12
125256,400735,1
79181,126917,1
80062,140710,14
1008442,None,None
37314,58500,27
122133,387036,24
34439,55150,12
83747,203510,31
35017,55728,21
4467,4493,9
54866,79026,4
22669,22913,14
34434,55145,27
58317,84106,12
1959,1974,18
55944,80143,1
1006087,None,None
1006653,None,None
119475,374454,5
181179,728724,27
1004318,None,None
10928,11086,21
55616,79813,28
34390,55101,12
34077,54788,2
58748,84547,24
34118,54829,28
166749,653857,25
9845,9989,11
1007840,None,None
1007716,None,None
55401,79598,18
7385,7428,18
4855,4886,21
55386,79583,9
1003551,100132733,1
36966,57693,12
1005557,None,None
1008583,None,None
80914,150681,13
5755,5787,5
1350,1359,18
170,173,21
9335,9475,13
2545,2561,23
34058,54769,28
122637,387628,28
36438,57162,13
1008956,None,None
1006756,None,None
25578,25829,17
10806,10964,1
8934,9054,14
1007762,None,None
30730,51249,1
1001058,100134361,17
25980,26231,9
1005736,None,None
83505,199857,1
1011959,None,None
54866,79026,4
749,753,11
54973,79134,13
34901,55612,14
4214,4239,10
1007139,None,None
90345,256355,25
93610,280658,31
2985,3002,7
5678,5710,1
79108,126129,12
1011529,None,None
26897,27152,21
1005577,None,None
78791,120379,4
57028,81318,4
170994,730651,12
171259,646513,17
1005110,None,None
1043,1050,12
663,667,24
55201,79365,5
1000654,100130890,24
80656,147920,12
8256,8314,18
23269,23514,27
41374,64801,1
125781,401805,8
1008840,None,None
58489,84279,13
77658,115196,12
6990,7032,15
90098,253260,23
2245,2260,27
80361,144363,5
152015,645369,11
1008471,None,None
37760,59336,24
85771,221527,24
5351,5383,25
81572,163059,12
125527,401236,24
36132,56853,11
1006395,None,None
4276,4301,24
11033,11193,6
109845,340351,25
35439,56156,31
25681,25932,1
34414,55125,11
23457,23704,13
1008164,None,None
905,910,1
371,374,21
31232,51752,23
133490,440307,8
94482,285150,13
35136,55848,28
1011302,None,None
133381,440173,28
2900,2917,18
5507,5539,10
524,527,9
1004730,None,None
1007743,None,None
90283,255488,24
28698,28962,24
181170,729444,17
1008196,100132014,23
80726,148709,1
81191,154467,24
55805,80003,1
59022,84832,1
10509,10656,27
477,480,1
9562,9706,10
6681,6721,17
36462,57186,14
9597,9741,13
1011790,None,None
81462,160140,4
123600,389831,25
1152,1161,23
94746,285973,25
37101,57830,4
169930,642413,2
134063,440934,13
1012051,None,None
7763,7809,1
1000652,100287146,24
34414,55125,11
30296,50809,1
8616,8685,13
151772,641700,23
950,955,14
36771,57498,13
57566,81894,2
7250,7293,1
85707,221092,4
3338,3358,31
1008685,None,None
6436,6472,5
8796,8875,24
1007492,None,None
78651,117583,13
149566,492311,23
1008580,None,None
94857,286365,28
1005611,None,None
1005789,None,None
10280,10427,21
4028,4053,7
9360,9501,10
1011713,None,None
1006433,None,None
123547,389705,28
151583,644604,13
2342,2358,12
8487,8553,18
26336,26589,8
167910,100130000,1
30881,51400,4
10855,11013,31
5838,5870,4
7144,7187,7
79736,138241,28
94730,285941,25
171027,728658,2
10327,10474,18
6125,6157,4
1011493,None,None
1011653,None,None
1005663,None,None
1004372,None,None
9457,9601,25
60264,93185,1
11097,11258,28
836,840,2
35060,55771,10
1005848,None,None
409,412,31
1006128,None,None
7179,7222,21
1337,1346,12
119458,374308,2
1009437,None,None
78534,117247,24
6114,6146,1
1000339,100128993,27
83614,201163,10
8500,8566,15
1008053,None,None
170404,728537,13
1010835,None,None
4312,4338,23
26867,27122,4
110432,349334,28
56742,81031,14
9267,9403,1
79470,131405,18
5392,5424,12
4495,4521,25
1000072,100130897,13
78914,122769,7
30911,51430,1
1006556,None,None
9094,9218,11
1004943,None,None
1005730,None,None
1011270,None,None
81210,154865,25
2566,2582,1
1006338,None,None
10847,11005,23
31176,51696,24
93807,282969,2
10705,10863,27
77512,114788,27
152015,645369,11
36487,57211,24
41750,65249,12
122076,386682,15
33239,53944,8
58962,84767,4
165799,645323,23
55614,79811,8
1011891,None,None
27090,27345,5
1007532,None,None
5045,5077,13
41012,64411,23
6843,6883,1
1010871,None,None
36222,56943,27
5474,5506,25
7982,8030,2
34573,55284,27
55463,79660,27
77658,115196,12
2976,2993,21
1012079,None,None
125686,401546,28
36161,56882,1
30984,51504,4
4136,4161,11
1002617,100288144,7
1008137,None,None
80523,146439,9
124215,391334,17
10432,10579,2
1008825,None,None
5632,5664,1
1009786,None,None
34337,55048,4
2538,2554,23
34305,55016,21
25982,26233,27
3740,3765,1
4600,4626,10
1007902,None,None
10548,10695,24
1007879,None,None
1011699,None,None
35123,55835,6
33458,54165,18
8846,8925,8
78856,121643,5
1010732,None,None
37549,58986,9
1009313,None,None
37322,58508,25
58948,84752,9
3707,3732,4
20,23,24
81279,157310,27
37001,57728,21
5408,5440,27
1008788,None,None
57533,81853,24
3180,3200,25
7820,7866,18
1011554,None,None
34610,55321,14
726,730,23
3571,3596,23
5067,5099,21
1007438,None,None
41542,65018,1
1560,1572,12
6114,6146,1
77718,115861,12
81383,158399,28
10640,10798,4
5939,5971,12
9899,10044,28
3738,3763,15
36801,57528,23
6727,6767,17
34874,55585,1
1006844,None,None
1001720,100128288,10
167721,643997,13
76598,112609,24
58365,84154,24
23302,23548,23
1006526,None,None
134148,441024,21
476,479,6
79634,135250,24
124892,399687,10
80591,147172,10
41820,65977,13
26830,27085,27
10378,10525,4
2194,2209,1
344,347,18
1007686,None,None
30892,51411,5
85690,220988,13
1006476,None,None
109969,341947,7
40575,63932,31
3243,3263,4
1006953,None,None
55945,80144,21
55664,79861,2
5197,5229,23
969,974,10
10648,10806,1
1004257,None,None
58280,84069,1
9618,9762,14
1001816,100131454,10
36331,57053,4
1007714,None,None
81936,170622,6
34300,55011,12
1009740,None,None
3172,3192,1
3767,3792,25
1005927,None,None
81941,170627,31
55200,79364,18
1395,1404,23
35758,56478,17
9013,9136,18
855,859,18
59100,84910,13
3906,3931,9
25839,26090,14
1011083,None,None
1011952,None,None
81083,152756,21
8545,8612,12
80040,140688,14
123162,388815,15
1006648,None,None
4660,4686,28
36852,57579,24
6892,6932,23
94904,286527,31
1008657,None,None
9674,9818,6
34871,55582,28
1021465,100290481,17
58474,84264,9
59015,84824,1
7204,7247,13
1011106,None,None
23303,23549,13
10462,10609,10
109775,339977,21
1006987,None,None
1009365,None,None
1011482,None,None
1008689,None,None
8001,8050,4
25851,26102,28
80716,148534,1
22627,22871,18
1010616,None,None
22991,23236,14
5030,5062,18
25694,25945,18
80957,151194,13
9873,10017,8
94597,285527,21
1009845,None,None
181242,729317,13
1008549,None,None
1005311,None,None
8746,8823,31
7896,7942,24
1007611,None,None
123155,388799,14
1008805,None,None
1007942,None,None
9057,9181,1
81029,152006,28
3771,3796,23
6151,6183,12
80952,151162,13
54976,79137,13
80700,148281,1
2235,2250,21
4076,4101,31
34079,54790,21
28846,29110,5
8832,8911,17
124974,399947,4
78724,118881,2
94443,284996,13
57289,81607,1
78758,119694,4
59926,90506,10
79004,124512,10
8968,9091,9
36316,57038,24
119507,374864,11
25835,26086,28
3802,3827,18
1004406,None,None
1010480,None,None
109860,340485,28
4868,4899,25
10683,10841,15
58961,84766,5
94740,285962,25
57724,83480,4
78863,121793,6
35080,55791,1
125698,401565,28
78441,117145,1
26982,27237,1
1005253,None,None
30556,51074,4
25769,26020,7
56995,81285,4
33916,54625,18
1005373,None,None
109929,341276,4
122839,388125,8
6728,6768,4
8456,8522,10
22783,23028,1
1006002,None,None
55916,80115,17
35754,56474,31
4184,4209,1
3093,3111,24
6302,6337,5
22970,23215,1
85812,221914,25
181861,730101,24
59203,85016,4
58205,83989,23
78956,123720,8
85719,221188,9
2204,2219,28
2725,2742,31
1007986,None,None
1008662,None,None
1010874,None,None
28712,28976,18
58459,84249,23
8291,8349,1
1004596,None,None
55212,79400,8
77614,114898,23
105957,317648,21
2942,2959,1
56126,80325,18
36272,56993,17
8905,9025,24
92372,266743,4
110257,347404,31
1011823,None,None
36474,57198,1
36971,57698,2
28825,29089,1
7123,7166,4
2797,2814,18
9072,9196,10
1009753,None,None
5157,5189,25
10020,10165,25
11072,11232,10
8749,8826,8
10273,10420,1
37305,58491,12
36235,56956,1
5785,5817,12
5403,5435,17
4994,5026,10
35058,55769,12
3540,3565,23
1008965,None,None
20,23,24
3337,3357,13
5396,5428,8
110517,352999,24
1007495,None,None
1010682,None,None
60727,94081,23
79392,129831,13
10814,10972,7
1011166,None,None
23114,23359,8
1004759,None,None
6265,6299,9
1008961,None,None
1006958,None,None
1013,1018,10
1008643,None,None
59138,84948,27
90392,257101,1
125167,400590,10
109896,340665,2
8697,8772,4
79388,129790,25
542,545,18
1007850,None,None
5388,5420,25
23108,23353,25
76641,113157,4
1000027,100132944,9
826,830,25
59181,84991,2
40857,64224,25
56538,80764,17
2884,2901,12
150842,644596,31
8490,8556,1
8552,8621,25
22803,23048,28
5410,5442,12
1008515,None,None
1559,1571,2
1004729,None,None
9084,9208,13
1004829,None,None
34678,55389,24
59112,84922,12
485,488,5
1000499,None,None
927,932,4
110422,349136,25
1782,1794,23
34916,55627,13
1011134,None,None
1011393,None,None
80832,149934,14
4709,4735,13
1012,1017,5
79733,138199,28
1007776,None,None
95,98,13
1011313,None,None
166895,642843,10
35525,56245,15
7098,7141,13
5273,5305,2
1005392,None,None
7009,7051,7
227,230,10
55665,79862,1
5120,5152,15
79472,131450,18
109263,337960,15
35178,55891,1
6190,6223,12
25643,25894,9
34902,55613,31
58364,84153,4
4220,4245,23
11039,11199,21
1007587,None,None
1800,1812,23
1011663,None,None
79499,132112,18
110234,347127,28
1004056,None,None
1009609,None,None
34495,55206,5
34793,55504,6
3180,3200,25
1459,1470,14
56023,80222,1
124738,394261,13
81278,157285,27
79285,128408,14
90212,254773,13
78794,120425,4
34378,55089,5
60287,93517,9
22647,22891,2
27035,27290,28
34821,55532,1
1011991,None,None
6729,6769,18
4264,4289,25
1004527,None,None
1343,1352,10
29652,29919,11
6226,6259,18
29657,29924,12
41030,64432,18
34045,54756,18
22903,23148,25
37070,57799,9
34564,55275,10
3616,3641,28
9306,9443,23
5032,5064,12
10023,10168,18
6063,6095,8
1006246,None,None
1009365,None,None
1012019,None,None
135097,442117,21
6523,6559,9
1010744,None,None
34509,55220,1
11115,11276,10
3331,3351,24
94126,283953,9
41451,64927,8
29804,30813,14
58743,84542,13
1259,1268,24
125404,401024,13
11075,11235,18
134269,441150,24
9558,9702,4
9456,9600,4
80547,146760,10
32887,53407,21
94275,284369,12
83713,203076,27
3722,3747,5
1004373,None,None
1010171,None,None
83780,205564,18
109915,340980,4
577,580,13
58547,84337,12
5268,5300,12
1001374,None,None
133890,440730,1
23107,23352,1
33878,54587,1
55521,79718,18
5580,5612,4
55969,80168,4
4935,4967,25
181230,729213,4
1010656,None,None
123560,389741,28
134634,441543,33
34448,55159,9
23069,23314,13
5294,5326,14
1007634,None,None
60232,92906,13
23201,23446,28
94107,283876,9
34500,55211,18
1004800,None,None
1007449,None,None
133475,440292,8
94546,285343,18
1006931,None,None
33698,54407,5
8252,8310,21
59942,90589,12
4335,4361,4
1004162,None,None
10580,10738,17
41822,65979,1
6410,6446,24
5495,5527,7
1011161,None,None
36232,56953,10
10539,10686,18
56533,80759,24
34466,55177,8
30002,50512,18
10899,11057,8
90168,254102,4
78488,117194,4
1010154,None,None
34325,55036,10
9979,10124,25
125011,400043,5
30550,51068,18
26935,27190,23
1009291,None,None
1011028,None,None
34975,55686,13
36363,57085,1
1011868,None,None
1010605,None,None
59116,84926,5
30494,51011,13
30667,51185,18
26242,26494,4
94139,283999,10
89889,246721,25
57271,81569,1
40855,64222,1
2531,2547,17
119597,375607,25
23100,23345,24
11174,11339,8
1010919,None,None
128656,414301,4
124505,392309,28
2501,2517,1
6092,6124,8
910,915,4
36340,57062,7
55477,79674,18
93840,283093,4
4668,4694,31
55246,79441,21
11093,11254,31
3550,3575,23
35020,55731,10
1007021,None,None
33809,54518,2
1009387,None,None
37223,58191,10
2544,2560,21
151,154,23
1007278,None,None
59190,85002,27
90224,254896,27
1006817,None,None
8965,9088,9
1007835,None,None
1006900,None,None
1747,1759,28
77510,114786,27
58758,84557,14
77670,115350,1
78811,120935,5
79545,133022,21
1318,1327,9
78886,122416,7
57956,83714,5
80281,142940,2
78933,122970,7
33307,54014,15
27091,27346,10
3685,3710,24
1010249,None,None
10085,10231,24
22935,23180,18
1006788,None,None
900,905,13
83489,199713,12
33828,54537,2
1001516,100192379,21
59066,84876,5
23400,23647,4
110628,353135,1
3855,3880,10
59911,90417,8
60088,91703,4
1010845,None,None
35759,56479,24
30712,51231,12
1012182,None,None
55675,79872,25
81515,161502,8
10853,11011,10
28692,28956,1
123153,388796,14
1178,1187,1
168436,728470,31
23110,23355,18
110335,347733,24
79347,128869,14
82628,171482,31
7177,7220,18
37291,58477,18
151133,653340,1
94308,284440,12
56760,81050,18
10730,10888,4
23226,23471,27
6419,6455,12
1000586,100129566,23
9200,9334,14
85814,221935,25
5125,5157,27
1010872,None,None
109548,338651,4
58988,84796,4
9433,9575,21
180590,647012,13
5896,5928,1
380,383,24
25635,25886,18
83680,202151,23
8834,8913,10
1006356,None,None
1006284,None,None
7475,7518,23
58425,84215,12
122922,388323,10
182182,729859,13
9325,9465,24
122893,388248,9
110043,343099,1
59189,85001,10
80677,148103,12
2824,2841,6
1012072,None,None
110927,359845,10
3527,3552,13
374,377,5
10732,10890,13
1729,1741,31
54874,79034,25
9422,9564,9
6620,6660,5
4874,4905,10
36294,57016,25
953,958,14
1007651,None,None
9798,9942,18
8912,9032,10
59930,90522,12
55411,79608,4
29681,29948,9
1004520,None,None
10341,10488,28
4022,4047,15
85884,223117,25
1006549,None,None
90196,254439,4
1005488,None,None
5893,5925,6
1259,1268,24
2052,2067,12
1004433,None,None
5394,5426,5
124921,399761,2
30810,51329,5
9695,9839,13
26322,26575,24
41826,65983,23
89518,245927,24
6136,6168,13
1004264,None,None
5947,5979,2
55604,79801,9
2500,2516,28
10333,10480,4
167634,647946,11
1008709,None,None
110927,359845,10
1010564,None,None
83523,200030,1
8264,8322,4
55485,79682,21
37035,57763,23
10481,10628,1
1705,1717,4
90282,255480,5
1003805,None,None
1004413,None,None
1007580,None,None
40590,63947,31
1004906,None,None
94154,284034,10
1012123,None,None
40944,64343,18
9711,9855,13
1005437,None,None
6616,6656,6
33387,54094,15
3192,3212,10
78746,119467,2
76678,113675,5
2162,2177,18
25727,25978,18
238,241,6
58121,83887,24
1001934,100124700,5
1004018,None,None
30550,51068,18
79726,138050,27
123697,390064,4
1004689,None,None
10986,11145,4
79809,139422,31
1347,1356,18
76614,112840,7
1924,1937,4
54879,79039,5
1008925,None,None
33763,54472,4
1005383,None,None
2152,2167,27
181814,728739,5
10346,10493,10
1000199,100128893,11
6200,6233,13
40890,64288,24
3468,3488,13
125657,401498,28
8299,8357,24
1010080,None,None
93854,283129,4
36960,57687,9
33351,54058,15
1005700,None,None
1773,1785,12
36174,56895,24
25798,26049,23
58889,84691,25
41025,64427,13
57308,81626,1
1010429,None,None
34972,55683,13
34439,55150,12
79653,135924,25
464,467,1
94714,285888,25
1005592,None,None
4855,4886,21
1920,1933,13
30423,50940,13
1493,1504,9
29532,29797,17
80190,140870,14
60750,94104,15
10340,10487,1
1010075,None,None
1007048,None,None
55581,79778,25
6199,6232,1
6877,6917,27
60246,93058,5
109762,339906,18
36393,57115,1
59948,90627,6
6464,6500,23
1006503,None,None
26878,27133,7
1011142,None,None
41589,65065,13
90214,254783,5
7014,7056,14
10562,10720,21
1010466,None,None
170688,728148,5
1021337,100290036,7
1937,1950,21
79353,128954,17
1801,1813,4
165878,653145,2
58446,84236,13
31027,51547,10
94166,284069,10
85691,220992,2
6331,6366,28
85576,219854,4
23039,23284,21
81080,152687,21
1001457,None,None
30731,51250,24
6495,6531,23
23341,23587,10
29828,30837,10
37,40,10
79595,134285,23
90417,257415,25
3799,3824,5
6511,6547,7
308,311,2
33394,54101,15
9276,9412,5
1005961,None,None
8307,8365,24
4601,4627,17
1010769,None,None
22909,23154,1
2973,2990,25
1009457,None,None
2310,2326,1
79603,134466,23
6297,6332,13
4634,4660,1
9984,10129,6
7127,7170,1
4710,4736,24
10543,10690,24
1008830,None,None
1009589,None,None
93883,283209,4
85801,221830,25
109551,338661,4
6894,6934,2
4190,4215,10
1282,1291,15
83582,200634,13
9381,9522,23
94190,284124,10
101,104,15
6887,6927,5
2107,2122,18
1006481,None,None
94427,284926,17
25823,26074,14
23188,23433,13
6333,6368,10
4290,4316,4
1010563,None,None
9796,9940,18
85699,221060,2
78788,100506742,4
41643,65125,5
180997,728224,10
6068,6100,25
1005311,None,None
23154,23399,10
94266,284353,12
119766,378807,1
25901,26152,14
23429,23676,31
25747,25998,24
1751,1763,2
9998,10143,9
6796,6836,28
6319,6354,10
5351,5383,25
55733,79931,21
33386,54093,15
6114,6146,1
34564,55275,10
25732,25983,7
7043,7086,18
80506,146227,9
110112,344328,13
79377,129530,13
1012186,None,None
85544,219621,2
7329,7372,18
81771,170393,2
94247,284297,12
82927,192286,23
10330,10477,13
36977,57704,28
6892,6932,23
1294,1303,24
9500,9644,2
1008728,None,None
1003788,100128385,28
4666,4692,8
55645,79842,4
31055,51575,14
1007734,None,None
126747,404672,24
404,407,31
1009808,None,None
10906,11064,28
1004810,None,None
90312,255967,6
1001474,100129848,27
2518,2534,24
2556,2572,2
109791,340069,23
33146,53841,4
10604,10762,17
55533,79730,21
3813,3838,10
94639,285668,23
124627,392617,25
1007351,None,None
94078,283788,8
1008256,None,None
1010245,None,None
1006589,None,None
38020,60560,28
134764,441722,8
1007912,None,None
659,663,8
25752,26003,13
1010156,None,None
133683,440515,12
34981,55692,9
93883,283209,4
34087,54798,21
3930,3955,25
76630,112970,1
1574,1586,2
30587,51105,27
23086,23331,17
8498,8564,1
10934,11093,28
1272,1281,13
85508,219402,6
23071,23316,5
1002054,100131165,12
31239,51759,28
2045,2060,1
81421,158801,31
34433,55144,1
125214,400668,12
1007411,None,None
81657,165186,13
85829,222068,25
81601,163589,1
54911,79071,21
1985,2000,31
1006837,None,None
1010695,None,None
1006548,None,None
11089,11250,13
25702,25953,13
37989,60529,4
34492,55203,21
9961,10106,5
2541,2557,21
1660,1672,27
831,835,25
90184,254268,1
9986,10131,9
1006717,None,None
2248,2263,2
58272,84061,31
1000599,None,None
1002787,100288618,2
5917,5949,2
8864,8943,12
57627,83259,33
6177,6210,9
31153,51673,9
83463,197257,9
4565,4591,10
1007808,None,None
7336,7379,4
582,585,8
25692,25943,14
40813,64180,9
36970,57697,7
1008231,None,None
1010136,None,None
125216,400673,12
5691,5723,25
10375,10522,4
2743,2760,23
1011816,None,None
58524,84314,10
55478,79675,13
1004997,None,None
1012017,None,None
23355,23601,25
55450,79647,1
9905,10050,24
109982,342371,9
11086,11247,5
4759,4790,21
9392,9533,24
22602,22846,7
84,87,7
110298,347689,18
36430,57154,25
56592,80821,7
78936,123016,7
40934,64333,5
5380,5412,6
1004109,None,None
3562,3587,4
4745,4771,17
1132,1140,10
1009894,None,None
9912,10057,18
11149,11313,1
221,224,10
1009460,None,None
3277,3297,27
5759,5791,2
8473,8539,4
1008034,None,None
36207,56928,12
30793,51312,27
23138,23383,12
59870,90231,1
55539,79736,10
1004024,None,None
1000276,100133790,None
7097,7140,4
1012213,84126,18
7178,7221,4
9376,9517,7
30690,51208,18
1009037,None,None
36379,57101,5
1002791,100130856,12
6825,6865,2
123273,389102,18
34514,55225,1
1021,1027,5
55978,80177,24
11171,11336,23
1008571,None,None
6896,6936,13
